setNum;name_en;name_de;year;recommendedRetailPrice €
70749;Enter the Serpent;LEGO® Ninjago 70749 Tempel der Anacondrai;2015;49.99
70750;Ninja DB X;LEGO® Ninjago 70750 Mobile Ninja-Basis;2015;79.99
70751;Temple of Airjitzu;LEGO® Ninjago 70751 Tempel des Airjitzu;2015;199.99
70752;Jungle Trap;LEGO® Ninjago 70752 Dschungelfalle;2015;6.99
70753;Lava Falls;LEGO® Ninjago 70753 Lava-Fälle;2015;9.99
70754;Jay's Electromech;LEGO® Ninjago 70754 Jay's Elektro-Mech;2015;14.99
70755;Jungle Raider;LEGO® Ninjago 70755 Lloyds Dschungelräuber;2015;19.99
70756;Dojo Showdown;LEGO® Ninjago 70756 Finale im Dojo;2015;24.99
70778;Protector of Jungle;LEGO® Bionicle 70778 Hüter des Dschungels;2015;9.99
70779;Protector of Stone;LEGO® Bionicle 70779 Hüter des Steins;2015;9.99
70780;Protector of Water;LEGO® Bionicle 70780 Hüter des Wassers;2015;9.99
70781;Protector of Earth;LEGO® Bionicle 70781 Hüter der Erde;2015;9.99
70782;Protector of Ice;LEGO® Bionicle 70782 Hüter des Eises;2015;9.99
70783;Protector of Fire;LEGO® Bionicle 70783 Hüter des Feuers;2015;9.99
70784;Lewa - Master of Jungle;LEGO® Bionicle 70784 Lewa – Meister des Dschungels;2015;14.99
70785;Pohatu - Master of Stone;LEGO® Bionicle 70785 Pohatu – Meister des Steins;2015;14.99
70786;Gali - Master of Water;LEGO® Bionicle 70786 Gali – Meister des Wassers;2015;14.99
70787;Tahu - Master of Fire;LEGO® Bionicle 70787 Tahu – Meister des Feuers;2015;19.99
70788;Kopaka - Master of Ice;LEGO® Bionicle 70788 Kopaka – Meister des Eises;2015;19.99
70789;Onua - Master of Earth;LEGO® Bionicle 70789 Onua – Meister der Erde;2015;19.99
70790;Lord of Skull Spiders;LEGO® Bionicle 70790 Herr der Totenkopfspinnen;2015;14.99
70791;Skull Warrior;LEGO® Bionicle 70791 Totenkopf-Jäger;2015;14.99
70792;Skull Slicer;LEGO® Bionicle 70792 Totenkopf-Streiter;2015;14.99
70793;Skull Basher;LEGO® Bionicle 70793 Totenkopf-Stürmer;2015;14.99
70794;Skull Scorpio;LEGO® Bionicle 70794 Totenkopf-Skorpion;2015;14.99
70795;Mask Maker vs. Skull Grinder;LEGO® Bionicle 70795 Maskenmacher vs. Totenkopf-Brecher;2015;29.99
70800;Escape Glider;LEGO® The LEGO Movie 70800 Flucht mit dem Gleiter;2014;14.99
70801;Melting Room;LEGO® The LEGO Movie 70801 Schmelz-Raum;2014;14.99
70802;Bad Cop's Pursuit;LEGO® The LEGO Movie 70802 Bad Cops Verfolgungsjagd;2014;24.99
70803;Cloud Cuckoo Palace;LEGO® The LEGO Movie 70803 Wolkenkuckucksheim Palast;2014;19.99
70804;Ice Cream Machine;LEGO® The LEGO Movie 70804 Eiscremewagen;2014;29.99
70805;Trash Chomper;LEGO® The LEGO Movie 70805 Müllschlucker;2014;29.99
70806;Castle Cavalry;LEGO® The LEGO Movie 70806 Burg Kavallerie;2014;29.99
70807;MetalBeard's Duel;LEGO® The LEGO Movie 70807 Eisenbarts Duell;2014;34.99
70808;Super Cycle Chase;LEGO® The LEGO Movie 70808 Superbike Verfolgungsrennen;2014;49.99
70809;Lord Business' Evil Lair;LEGO® The LEGO Movie 70809 Lord Business' Hauptzentrale;2014;69.99
70810;MetalBeard’s Sea Cow;LEGO® The LEGO Movie 70810 Eisenbarts See- Kuh;2014;249.99
70811;The Flying Flusher;LEGO® The LEGO Movie 70811 Fliegender Klempner;2014;29.99
70812;Creative Ambush;LEGO® The LEGO Movie 70812 Kreative Flug Attacke;2014;39.99
70813;Rescue Reinforcements;LEGO® The LEGO Movie 70813 Windmühle und Feuerwehr-Roboter Verstärkung;2014;69.99
70814;Emmet’s Constructo-Mech;LEGO® The LEGO Movie 70814 Emmets Roboter;2014;59.99
70815;Super Secret Police Dropship;LEGO® The LEGO Movie 70815 Raumschiff der Super-Geheimpolizei;2014;79.99
70816;Benny’s Spaceship;LEGO® The LEGO Movie 70816 Bennys Raumschiff, Raumschiff, RAUMSCHIFF!;2014;99.99
70817;Batman & Super Angry Kitty Attack;LEGO® The LEGO Movie 70817 Batman™ & Super Kratz Kitty Attacke;2015;12.99
70818;Double-Decker Couch;LEGO® The LEGO Movie 70818 Doppeldecker Couch;2015;16.99
70819;Bad Cop Car Chase;LEGO® The LEGO Movie 70819 Bad Cops Polizeiauto;2015;24.99
70820;Movie Maker;LEGO® The LEGO Movie 2 70820 LEGO® Movie Maker;2019;49.99
70821;Emmet and Benny's 'Build and Fix' Workshop!;LEGO® The LEGO Movie 2 70821 Emmets und Bennys Bau- und Reparaturwerkstatt!;2019;19.99
70822;Unikitty's Sweetest Friends EVER!;LEGO® The LEGO Movie 2 70822 Einhorn- Kittys niedlichste Freunde ALLER ZEITEN!;2019;9.99
70823;Emmet's Thricycle!;LEGO® The LEGO Movie 2 70823 Emmets Dreirad!;2019;14.99
70824;Introducing Queen Watevra Wa'Nabi;LEGO® The LEGO Movie 2 70824 Das ist Königin Wasimma Si-Willi;2019;19.99
70825;Queen Watevra's Build Whatever Box!;LEGO® The LEGO Movie 2 70825 Königin Watevras Bau-Was-Du-Willst-Box!;2019;39.99
70826;Rex's Rex-treme Offroader!;LEGO® The LEGO Movie 2 70826 Rex' „Rextremes“ Offroad-Fahrzeug;2019;29.99
70827;Ultrakatty & Warrior Lucy!;LEGO® The LEGO Movie 2 70827 Ultrakatty & Krieger-Lucy!;2019;29.99
70828;Pop-Up Party Bus;LEGO® The LEGO Movie 2 70828 Pop-Up-Party- Bus;2019;89.99
70829;Emmet and Lucy's Escape Buggy!;LEGO® The LEGO Movie 2 70829 Emmets und Lucys Flucht-Buggy!;2019;49.99
70830;Sweet Mayhem's Systar Starship!;LEGO® The LEGO Movie 2 70830 Sweet Mischmaschs Schwester-Raumschiff;2019;55.99
70831;Emmet's Dream House / Rescue Rocket!;LEGO® The LEGO Movie 2 70831 Emmets Traumhaus/Rettungsrakete!;2019;59.99
70832;Emmet’s Builder Box!;LEGO® The LEGO Movie 2 70832 Emmets Baukoffer!;2019;29.99
70833;Lucy’s Builder Box!;LEGO® The LEGO Movie 2 70833 Lucys Baukoffer!;2019;29.99
70834;MetalBeard's Heavy Metal Motor Trike!;LEGO® The LEGO Movie 2 70834 Eisenbarts Heavy-Metal-Trike!;2019;59.99
70835;Rex's Rexplorer!;LEGO® The LEGO Movie 2 70835 Der Rexplorer von Rex!;2019;119.99
70836;Battle-Ready Batman and MetalBeard;LEGO® The LEGO Movie 2 70836 Einsatzbereiter Batman™ und Eisenbart;2019;19.99
70837;Shimmer & Shine Sparkle Spa!;LEGO® The Lego Movie 2 70837 Schimmerndes Glitzer-Spa!;2019;69.99
70838;Queen Watevra's ‘So-Not-Evil' Space Palace;LEGO® The Lego Movie 2 70838 Königin Wasimma Si Willis „gar nicht böser“ Space-Tempel;2019;99.99
70839;The Rexcelsior!;LEGO® The LEGO Movie 2 70839 Die Rexcelsior!;2019;149.99
70840;Welcome to Apocalypseburg!;LEGO® The LEGO Movie 2 70840 Willkommen in Apokalypstadt!;2019;299.99
70841;Benny's Space Squad;LEGO® The LEGO Movie 2 70841 Bennys Weltraum- Team;2019;9.99
70842;Emmet's Triple-Decker Couch Mech;LEGO® The Lego Movie 2 70842 Emmets Dreifachdecker-Couch Roboter;2019;29.99
70847;Good Morning Sparkle Babies!;LEGO® The Lego Movie 2 70847 Guten Morgen, Glitzerbabys!;2019;9.99
70848;Systar Party Crew;LEGO® The Lego Movie 2 70848 Systar-Party- Crew;2019;19.99
70849;Wyld-Mayhem Star Fighter;LEGO® The Lego Movie 2 70849 Wyld-Mischmasch- Sternenjäger;2019;49.99
70900;The Joker Balloon Escape;LEGO® The LEGO Batman Movie 70900 Jokers Flucht mit den Ballons;2017;14.99
70901;Mr. Freeze Ice Attack;LEGO® The LEGO Batman Movie 70901 Mr. Freeze™ Eisattacke;2017;24.99
70902;Catwoman Catcycle Chase;LEGO® The LEGO Batman Movie 70902 Catwoman™: Catcycle-Verfolgungsjagd;2017;24.99
70903;The Riddler Riddle Racer;LEGO® The LEGO Batman Movie 70903 The Riddler™: Riddle Racer;2017;34.99
70904;Clayface Splat Attack;LEGO® The LEGO Batman Movie 70904 Clayface™: Matsch-Attacke;2017;34.99
70905;The Batmobile;LEGO® The LEGO Batman Movie 70905 Das Batmobil;2017;59.99
70906;The Joker Notorious Lowrider;LEGO® The LEGO Batman Movie 70906 Jokers berüchtigter Lowrider;2017;49.99
70907;Killer Croc Tail-Gator;LEGO® The LEGO Batman Movie 70907 Killer Crocs Truck;2017;69.99
70908;The Scuttler;LEGO® The LEGO Batman Movie 70908 Der Scuttler;2017;79.99
70909;Batcave Break-in;LEGO® The LEGO Batman Movie 70909 Batcave- Einbruch;2017;99.99
70910;Scarecrow Special Delivery;LEGO® The LEGO Batman Movie 70910 Scarecrows Speziallieferung;2017;24.99
70911;The Penguin Arctic Roller;LEGO® The LEGO Batman Movie 70911 Der Arktisflitzer des Pinguins;2017;34.99
70912;Arkham Asylum;LEGO® The LEGO Batman Movie 70912 Arkham Asylum;2017;149.99
70913;Scarecrow Fearful Face-off;LEGO® The LEGO Batman Movie 70913 Kräftemessen mit Scarecrow™;2017;14.99
70914;Bane Toxic Truck Attack;LEGO® The LEGO Batman Movie 70914 Der Gifttruck von Bane™;2017;49.99
70915;Two-Face Double Demolition;LEGO® The LEGO Batman Movie 70915 Doppeltes Unheil durch Two-Face™;2017;49.99
70916;The Batwing;LEGO® The LEGO Batman Movie 70916 Batwing;2017;89.99
70917;The Ultimate Batmobile;LEGO® The LEGO Batman Movie 70917 Ultimatives Batmobil;2017;129.99
70918;The Bat-Dune Buggy;LEGO® The LEGO Batman Movie 70918 Batman Dünenbuggy;2018;24.99
70919;The Justice League Anniversary Party;LEGO® The LEGO Batman Movie 70919 The Justice League Anniversary Party;2018;34.99
70920;Egghead Mech Food Fight;LEGO® The LEGO Batman Movie 70920 Egghead bei der Roboter-Essenschlacht;2018;34.99
70921;Harley Quinn Cannonball Attack;LEGO® The LEGO Batman Movie 70921 Harley Quinn Kanonenkugelattacke;2018;49.99
70922;The Joker Manor;LEGO® The LEGO Batman Movie 70922 The Joker™ Manor;2017;269.99
70923;The Bat-Space Shuttle;LEGO® The LEGO Batman Movie 70923 Batman Spaceshuttle;2018;79.99
71000;Series 9 - Random Bag;LEGO® Collectable Minifigures 71000 Minifiguren Serie 9;2013;2.49
71001;Series 10 - Random Bag;LEGO® Collectable Minifigures 71001 Minifiguren Serie 10;2013;2.49
71002;Series 11 - Random Bag;LEGO® Collectable Minifigures 71002 Minifiguren Serie 11;2013;2.49
71006;The Simpsons House;LEGO® The Simpsons 71006 Das Simpsons™ Haus;2014;199.99
71007;Series 12 - Random Bag;LEGO® Collectable Minifigures 71007 Minifiguren Serie 12;2014;2.49
71009;The Simpsons Series 2 - Random Bag;LEGO® Collectable Minifigures 71009 LEGO® Minifiguren - „The Simpsons™“ Serie 2;2015;2.99
71010;Series 14 (Monsters) - Random Bag;LEGO® Collectable Minifigures 71010 LEGO® Minifiguren Serie 14;2015;2.99
71011;Series 15 - Random Bag;LEGO® Collectable Minifigures 71011 LEGO® Minifiguren Serie 15;2016;2.99
71012;Disney Series 1 - Random Bag;LEGO® Collectable Minifigures 71012 LEGO® Minifiguren Disney Serie;2016;2.99
71013;Series 16 - Random Bag;LEGO® Collectable Minifigures 71013 LEGO® Minifiguren Serie 16;2016;2.99
71014;DFB Series - Random Bag;LEGO® Collectable Minifigures 71014 LEGO® Minifiguren DFB Serie Die Mannschaft;2016;2.99
71016;The Kwik-E-Mart;LEGO® The Simpsons 71016 Kwik-E-Mart;2015;199.99
71020;The LEGO Batman Movie Series 2 - Random Bag;LEGO® Collectable Minifigures 71020 LEGO® Batman Movie Minifiguren Serie 2;2018;3.99
71021;Series 18 - Random Bag;LEGO® Collectable Minifigures 71021 LEGO® Minifiguren Serie 18;2018;3.99
71022;Harry Potter and Fantastic Beasts Series 1 - Random Bag;LEGO® Collectable Minifigures 71022 Harry Potter Minifiguren Serie 1;2018;3.99
71023;The LEGO Movie 2 Series - Random Bag;LEGO® Collectable Minifigures 71023 THE LEGO® MOVIE 2;2019;3.99
71025;Series 19 - Random Bag;LEGO® Collectable Minifigures 71025 LEGO® Minifiguren Serie 19;2019;3.99
71040;The Disney Castle;LEGO® 71040 Das Disney Schloss;2016;349.99
71042;Silent Mary;LEGO® 71042 Silent Mary;2017;199.99
71043;Hogwarts Castle;LEGO® Harry Potter 71043 Schloss Hogwarts™;2018;399.99
71044;Disney Train and Station;LEGO® 71044 Disney Zug mit Bahnhof;2019;329.99
71170;Starter Pack: PS3;LEGO® Dimensions 71170 Starter Pack PlayStation 3;2015;99.99
71171;Playstation 4 Starter Pack;LEGO® Dimensions 71171 Starter Pack PlayStation 4;2015;99.99
71172;Xbox One Starter Pack;LEGO® Dimensions 71172 Starter Pack Xbox One;2015;99.99
71173;Xbox 360 Starter Pack;LEGO® Dimensions 71173 Starter Pack Xbox 360;2015;99.99
71174;Wii U Starter Pack;LEGO® Dimensions 71174 Starter Pack Wii U;2015;99.99
71201;Back to the Future Level Pack;LEGO® Dimensions 71201 Level Pack Zurück in die Zukunft;2015;29.99
71202;The Simpsons Level Pack;LEGO® Dimensions 71202 Level Pack The Simpsons;2015;29.99
71203;Portal 2 Level Pack;LEGO® Dimensions 71203 Level Pack Portal 2;2015;29.99
71204;Doctor Who Level Pack;LEGO® Dimensions 71204 Level Pack Dr. Who;2015;29.99
71205;Jurassic World Team Pack;LEGO® Dimensions 71205 Team-Pack Jurassic World™;2015;24.99
71206;Scooby-Doo Team Pack;LEGO® Dimensions 71206 Team-Pack Scooby- Doo™;2015;24.99
71207;Ninjago Team Pack;LEGO® Dimensions 71207 Team Pack Ninjago;2015;24.99
71209;Wonder Woman Fun Pack;LEGO® Dimensions 71209 Fun Pack Wonder Woman;2015;14.99
71210;Cyborg Fun Pack;LEGO® Dimensions 71210 Fun Pack Cyborg;2015;14.99
71211;Bart Fun Pack;LEGO® Dimensions 71211 Fun Pack Bart Simpson;2015;14.99
71212;Emmet Fun Pack;LEGO® Dimensions 71212 Fun Pack Emmet;2015;14.99
71213;Bad Cop Fun Pack;LEGO® Dimensions 71213 Fun Pack Bad Cop;2015;14.99
71214;Benny Fun Pack;LEGO® Dimensions 71214 Fun Pack Benny;2015;14.99
71215;Jay Fun Pack;LEGO® Dimensions 71215 Fun Pack Jay;2015;14.99
71216;Nya Fun Pack;LEGO® Dimensions 71216 Fun Pack Nya;2015;14.99
71217;Zane Fun Pack;LEGO® Dimensions 71217 Fun Pack Zane;2015;14.99
71218;Gollum Fun Pack;LEGO® Dimensions 71218 Fun Pack Gollum;2015;14.99
71219;Legolas Fun Pack;LEGO® Dimensions 71219 Fun Pack Legolas;2015;14.99
71220;Gimli Fun Pack;LEGO® Dimensions 71220 Fun Pack Gimli;2015;14.99
71221;Wicked Witch Fun Pack;LEGO® Dimensions 71221 Fun Pack Böse Hexe;2015;14.99
71222;Laval Fun Pack;LEGO® Dimensions 71222 Fun Pack Laval;2015;14.99
71223;Cragger Fun Pack;LEGO® Dimensions 71223 Fun Pack Cragger;2015;14.99
71227;Krusty Fun Pack;LEGO® Dimensions 71227 Fun Pack Krusty;2015;14.99
71228;Ghostbusters Level Pack;LEGO® Dimensions 71228 Level Pack Ghostbusters;2016;29.99
71229;DC Comics Team Pack;LEGO® Dimensions 71229 Team Pack Joker und Harley Quinn;2016;24.99
71230;Doc Brown Fun Pack;LEGO® Dimensions 71230 Fun Pack Doc Brown;2016;14.99
71231;Unikitty Fun Pack;LEGO® Dimensions 71231 Fun Pack Unikitty;2015;14.99
71232;Eris Fun Pack;LEGO® Dimensions 71232 Fun Pack Eris;2015;14.99
71233;Stay Puft Fun Pack;LEGO® Dimensions 71233 Fun Pack Stay Puft;2016;14.99
71234;Sensei Wu Fun Pack;LEGO® Dimensions 71234 Fun Pack Sensei Wu;2016;14.99
71235;Midway Arcade Level Pack;LEGO® Dimensions 71235 Level Pack Midway Arcade;2016;29.99
71236;Superman Fun Pack;LEGO® Dimensions 71236 Fun Pack Superman;2016;14.99
71237;Aquaman Fun Pack;LEGO® Dimensions 71237 Fun Pack Aquaman;2016;14.99
71238;Cyberman Fun Pack;LEGO® Dimensions 71238 Fun Pack Cyberman;2016;14.99
71239;Lloyd Fun Pack;LEGO® Dimensions 71239 Fun-Pack Lloyd;2016;14.99
71240;Bane Fun Pack;LEGO® Dimensions 71240 Fun-Pack Bane™;2016;14.99
71241;Slimer Fun Pack;LEGO® Dimensions 71241 Fun-Pack Slimer™;2016;14.99
71242;Ghostbusters: Play The Complete Movie Story Pack;LEGO® Dimensions 71242 Story Pack New Ghostbusters;2016;44.99
71244;Sonic the Hedgehog Level Pack;LEGO® Dimensions 71244 Level Pack Sonic the Hedgehog;2016;29.99
71245;Adventure Time Level Pack;LEGO® Dimensions 71245 Level Pack Adventure Time;2016;29.99
71246;Adventure Time Team Pack;LEGO® Dimensions 71246 Team Pack Adventure Time;2016;24.99
71247;Harry Potter Team Pack;LEGO® Dimensions 71247 Team Pack Harry Potter;2016;24.99
71248;Mission: Impossible Level Pack;LEGO® Dimensions 71248 Level Pack Mission Impossible;2016;29.99
71251;A-Team Fun Pack;LEGO® Dimensions 71251 Fun Pack A-Team;2016;14.99
71253;Fantastic Beasts and Where to Find Them Story Pack;LEGO® Dimensions 71253 Story Pack Phantastische Tierwesen;2016;44.99
71255;Teen Titans Go! Team Pack;LEGO® Dimensions 71255 Teen Titans Go!™ Team- Pack;2017;24.99
71256;Gremlins Team Pack;LEGO® Dimensions 71256 Team Pack Gremlins;2016;24.99
71257;Tina Goldstein Fun Pack;LEGO® Dimensions 71257 Fun Pack Phantastische Tierwesen;2016;14.99
71258;E.T. the Extra-Terrestrial Fun Pack;LEGO® Dimensions 71258 Fun Pack E.T. der Außerirdische;2016;14.99
71264;The LEGO Batman Movie: Play The Complete Movie Story Pack;LEGO® Dimensions 71264 THE LEGO® BATMAN MOVIE Story-Pack;2017;44.99
71266;Chase McCain Fun Pack;LEGO® Dimensions 71266 LEGO® City Spaß- Paket;2017;14.99
71267;Goonies Level Pack;LEGO® Dimensions 71267 Goonies™ Level- Paket;2017;29.99
71286;Michael Knight Fun Pack;LEGO® Dimensions 71286 Fun Pack Knight- Rider™;2017;14.99
71287;Teen Titans Go! Fun Pack;LEGO® Dimensions 71287 Fun Pack Teen Titans Go;2017;14.99
71300;Uxar Creature of Jungle;LEGO® Bionicle 71300 Uxar Kreatur des Dschungels;2016;9.99
71301;Ketar Creature of Stone;LEGO® Bionicle 71301 Ketar Kreatur des Steins;2016;9.99
71302;Akida Creature of Water;LEGO® Bionicle 71302 Akida Kreatur des Wassers;2016;9.99
71303;Ikir Creature of Fire;LEGO® Bionicle 71303 Ikir Kreatur des Feuers;2016;9.99
71304;Terak Creature of Earth;LEGO® Bionicle 71304 Terak Kreatur der Erde;2016;9.99
71305;Lewa Uniter of Jungle;LEGO® Bionicle 71305 Lewa Vereiniger des Dschungels;2016;14.99
71306;Pohatu Uniter of Stone;LEGO® Bionicle 71306 Pohatu Vereiniger des Steins;2016;14.99
71307;Gali Uniter of Water;LEGO® Bionicle 71307 Gali Vereiniger des Wassers;2016;14.99
71308;Tahu Uniter of Fire;LEGO® Bionicle 71308 Tahu Vereiniger des Feuers;2016;19.99
71309;Onua Uniter of Earth;LEGO® Bionicle 71309 Onua Vereiniger der Erde;2016;19.99
71310;Umarak the Hunter;LEGO® Bionicle 71310 Umarak der Jäger;2016;19.99
71311;Kopaka and Melum - Unity set;LEGO® Bionicle 71311 Kopaka und Melum – Kombi-Set;2016;24.99
71312;Ekimu the Mask Maker;LEGO® Bionicle 71312 Ekimu der Maskenmacher;2016;14.99
71313;Lava Beast;LEGO® Bionicle 71313 Lava-Ungeheuer;2016;14.99
71314;Storm Beast;LEGO® Bionicle 71314 Sturm-Ungeheuer;2016;14.99
71315;Quake Beast;LEGO® Bionicle 71315 Beben-Ungeheuer;2016;14.99
71316;Umarak the Destroyer;LEGO® Bionicle 71316 Umarak der Unheilsbringer;2016;24.99
71343;The Powerpuff Girls Fun Pack;LEGO® Dimensions 71343 The Powerpuff Girls™ Fun-Pack;2017;14.99
71344;Excalibur Batman Fun Pack;LEGO® Dimensions 71344 Fun Pack Excalibur Batman™;2017;14.99
71346;The Powerpuff Girls Team Pack;LEGO® Dimensions 71346 The Powerpuff Girls™ Team-Pack;2017;24.99
71348;Harry Potter Fun Pack;LEGO® Dimensions 71348 Fun Pack Hermine Granger;2017;14.99
71349;Beetlejuice Fun Pack;LEGO® Dimensions 71349 Beetlejuice™ Fun- Pack;2017;14.99
71699;Thunder Raider;LEGO® Ninjago 71699 Donner-Räuber;2020;49.99
71700;Jungle Raider;LEGO® Ninjago 71700 Lloyds Dschungelräuber;2020;9.99
71701;Kai's Fire Dragon;LEGO® Ninjago 71701 Kais Feuerdrache;2020;19.99
71702;Golden Mech;LEGO® Ninjago 71702 Goldener Mech;2020;39.99
71706;Cole's Speeder Car;LEGO® Ninjago 71706 Coles Speeder;2020;9.99
71707;Kai's Mech Jet;LEGO® Ninjago 71707 Kais Mech Jet;2020;19.99
71708;Gamer's Market;LEGO® Ninjago 71708 Marktplatz;2020;34.99
71709;Jay and Lloyd's Velocity Racers;LEGO® Ninjago 71709 Jay und Lloyds Power-Flitzer;2020;29.99
71710;Ninja Tuner Car;LEGO® Ninjago 71710 Ninja-Tuning-Fahrzeug;2020;39.99
71711;Jay's Cyber Dragon;LEGO® Ninjago 71711 Jays Cyber-Drache;2020;49.99
71712;Empire Temple of Madness;LEGO® Ninjago 71712 Tempel des Unsinns;2020;79.99
71713;Empire Dragon;LEGO® Ninjago 71713 Schwarzer Tempeldrache;2020;29.99
71714;Kai Avatar - Arcade Pod;LEGO® Ninjago 71714 Avatar Kai - Arcade Kapsel;2020;9.99
71715;Jay Avatar - Arcade Pod;LEGO® Ninjago 71715 Avatar Jay - Arcade Kapsel;2020;9.99
71716;Lloyd Avatar - Arcade Pod;LEGO® Ninjago 71716 Avatar Lloyd - Arcade Kapsel;2020;9.99
72001;Lance’s Hover Jouster;LEGO® Nexo Knights 72001 Lances schwebender Cruiser;2018;19.99
72002;Twinfector;LEGO® Nexo Knights 72002 Doppelinfektor;2018;19.99
72003;Berserker Bomber;LEGO® Nexo Knights 72003 Berserker Flieger;2018;29.99
72004;Tech Wizard Showdown;LEGO® Nexo Knights 72004 Clays Tech-Mech;2018;49.99
72005;Aaron's X-bow;LEGO® Nexo Knights 72005 Aarons Armbrust;2018;59.99
72006;Axl's Rolling Arsenal;LEGO® Nexo Knights 72006 Axls Donnerraupe;2018;69.99
75000;Clone Troopers vs. Droidekas;LEGO® Star Wars 75000 Clone Troopers™ vs. Droïdekas™;2013;16.99
75001;Republic Troopers vs. Sith Troopers;LEGO® Star Wars 75001 Republic Troopers™ vs Sith™ Troopers;2013;16.99
75002;AT-RT;LEGO® Star Wars 75002 AT-RT™;2013;26.99
75004;Z-95 Headhunter;LEGO® Star Wars 75004 Z-95 Headhunter™;2013;49.99
75005;Rancor Pit;LEGO® Star Wars 75005 Rancor™ Pit;2013;69.99
75006;Jedi Starfighter & Planet Kamino;LEGO® Star Wars 75006 Jedi Starfighter & Kamino;2013;12.99
75007;Republic Assault Ship & Planet Coruscant;LEGO® Star Wars 75007 Republic Assault Ship & Coruscant;2013;12.99
75008;TIE Bomber & Asteroid Field;LEGO® Star Wars 75008 TIE Bomber & Asteroid Field;2013;12.99
75009;Snowspeeder & Planet Hoth;LEGO® Star Wars 75009 Snowspeeder & Hoth;2013;12.99
75010;B-wing Starfighter & Planet Endor;LEGO® Star Wars 75010 B-Wing Starfighter & Endor;2013;12.99
75011;Tantive IV & Planet Alderaan;LEGO® Star Wars 75011 Tantive IV & Alderaan;2013;12.99
75012;BARC Speeder with Sidecar;LEGO® Star Wars 75012 BARC Speeder™;2013;29.99
75013;Umbaran MHC (Mobile Heavy Cannon);LEGO® Star Wars 75013 Umbaran MHC™;2013;59.99
75015;Corporate Alliance Tank Droid;LEGO® Star Wars 75015 Corporate Alliance Tank Droid™;2013;26.99
75016;Homing Spider Droid;LEGO® Star Wars 75016 Homing Spider Droid™;2013;39.99
75017;Duel on Geonosis;LEGO® Star Wars 75017 Duel on Geonosis™;2013;49.99
75018;JEK-14's Stealth Starfighter;LEGO® Star Wars 75018 JEK-14’s Stealth Starfighter™;2013;69.99
75019;AT-TE;LEGO® Star Wars 75019 AT-TE™;2013;99.99
75020;Jabba’s Sail Barge;LEGO® Star Wars 75020 Jabba’s Sail Barge™;2013;119.99
75021;Republic Gunship;LEGO® Star Wars 75021 Republic Gunship™;2013;129.99
75022;Mandalorian Speeder;LEGO® Star Wars 75022 Mandalorian Speeder™;2013;29.99
75023;Advent Calendar 2013;LEGO® 75023 LEGO® Star Wars™ Adventskalender;2013;29.99
75024;HH-87 Starhopper;LEGO® Star Wars 75024 HH-87 Starhopper™;2014;49.99
75025;Jedi Defender-class Cruiser;LEGO® Star Wars 75025 Jedi™ Defender-class Cruiser;2013;99.99
75028;Clone Turbo Tank;LEGO® Star Wars 75028 Clone Turbo Tank™;2014;9.99
